Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Netherlands,NLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,19.6679306,21.50315094,,,23.49459076,25.4093399,26.53083992,27.41101074,27.69886017,29.08554077,29.40937042,29.92518997,30.19755936,30.40037918,30.7390995,31.8672905,31.49633026,32.75302887,33.30199051,35.63978958,39.95632935,42.30894089,44.75622177,48.5688591,47.46519852,48.11751175,47.41347122,47.94746017,49.80249023,52.28482,54.19206,55.19102,55.74325,56.97796,58.68984,59.65945,59.94198,60.33618,61.16703,63.71602,75.87855,76.60667,,,80.56992,80.36484,84.98045,
Norway,NOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,15.78709984,17.0308609,18.69786072,20.92946053,21.36064911,22.11005974,24.20632935,23.88616943,24.57372093,25.31620979,25.47361946,26.48683929,28.36903954,29.16456032,29.80121994,29.62125969,32.04462814,32.2854805,34.2455101,38.36011124,42.31847,45.98640823,50.17100143,54.12369919,54.14796066,58.05360031,61.50027084,62.80466843,66.36248779,69.27863,70.22314,73.32669,79.06718,79.22767,78.52335,77.67086,75.48997,72.59347,73.17962,73.49386,73.66792,73.57134,76.50003,77.5435,77.95894,80.54654,81.99235,
Nepal,NPL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,3.477440119,3.467959881,3.14951992,3.545919895,3.389909983,4.761559963,4.951129913,5.53166008,5.789070129,5.171649933,5.89812994,5.36398983,5.124660015,4.743760109,4.327929974,4.761750221,,,,4.18816,4.49652,5.18374,5.23616,6.14098,7.73622,8.21843,10.13185,11.14513,11.15701,14.3399,14.45016,,17.11177,15.99375,14.96646,11.62351,11.59123,12.41086
Nauru,NRU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,16.3010006,16.91296005,24.68465996,25.0360508,25.21106911,24.40029907,24.95191956,25.05048943,26.60358047,26.29076958,26.67448997,27.48801994,27.81465912,28.4327507,32.16437912,32.25180054,34.93009186,36.49742889,40.08544159,42.80606842,39.3384285,44.52254105,50.48355103,56.47027969,59.35620117,58.25991058,59.26176834,,,,,,,,,,,,,,,,,77.26279,77.9813,80.56338,81.77039,82.03322,
OECD members,OED,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,22.11747932,23.59036064,24.58876991,25.5042305,26.3046608,27.71854019,29.54772949,29.58820915,30.3173008,30.25618935,30.79585075,31.49666977,32.12593842,32.63613892,33.22917175,33.55532074,34.04016113,34.84646988,35.88227844,36.95615005,38.42086029,39.61135101,41.40747833,41.63314056,45.77814102,47.03982162,45.92494965,47.12337875,49.22628021,50.96881866,51.13851929,52.56814957,56.28971863,58.27009964,59.58518982,60.61058044,62.30340958,63.1635704,64.01573944,65.81323242,68.79501,70.38172,71.2476,70.84472,71.71068,72.63333,74.63874,75.6414,74.22558
Oman,OMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,0.023870001,0.02382,0.01413,0.015690001,0.018130001,0.0134,0.0266,0.080540001,0.315979987,0.826240003,1.703189969,2.535160065,3.264139891,4.124440193,4.473269939,5.075779915,5.167610168,5.415289879,6.348740101,6.067339897,6.636260033,7.742310047,,,,,14.79722,16.33283,18.4912,20.57592,20.61129,19.88721,22.955,23.34455,27.00323,,29.93654,34.55519,39.23264,44.05449,38.12801,38.03621
Other small states,OSS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.33314991,5.180699825,5.202990055,5.175230026,5.190609932,5.281569958,5.334609985,5.413780212,5.364500046,5.301579952,5.286670208,5.336709976,5.426280022,5.533539772,5.664949894,5.702489853,5.705369949,5.652919769,5.812129974,5.939599991,6.254290104,6.320109844,6.602469921,6.963880062,7.241799831,7.508080006,8.487649918,8.663140297,9.036669731,9.255209923,9.624799728,10.39276028,10.51595974,11.37318993,11.94301033,12.32205009,12.63201046,13.37012959,14.61116982,16.45335007,16.93081,17.72501,18.40875,18.8833,19.10871,19.52913,19.6045,19.85009,19.93758
Pakistan,PAK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,2.328350067,2.08378005,2.094939947,2.097539902,2.059550047,2.178809881,2.155329943,2.281480074,2.252279997,2.198649883,,,,,,2.993510008,2.95965004,3.351350069,,3.081069946,,2.137379885,,,,,,,,,,,2.70068,3.39002,4.92342,4.98642,5.61532,5.55547,6.79886,,8.29514,9.39551,9.73073,9.65985,9.2259,9.03274,9.34892,9.07988
Panama,PAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.338469982,10.31758976,12.08084011,13.8505497,14.94643974,15.59947014,17.47475052,19.24419975,18.38785934,19.21512032,20.29561996,20.69452095,21.36082077,20.56697083,23.49554062,24.29426956,26.69659996,23.38739967,21.25156021,20.44595909,20.98990059,22.64974022,24.21217918,25.91397095,25.55471039,27.94626045,29.17263031,,36.30792999,38.22571182,41.33281,40.81828,40.39772,44.25814,43.32768,42.09386,43.11625,43.25216,43.38065,43.31845,44.25147,42.17169,43.93133,,44.53679,47.26563,47.79936,,
Peru,PER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,9.833660126,9.67994976,10.00195026,11.17708015,12.14960003,12.74048996,12.81268978,14.30230999,,15.66110992,17.00320053,19.55834961,19.89201927,20.54191017,21.22380066,22.05398941,25.39533997,26.54908943,28.18034935,29.40514946,29.73343086,31.36664963,31.02364922,27.81451035,26.74979019,27.23617935,25.85564041,25.85391998,,38.56591034,33.81598,30.26017,30.57906,30.64171,32.49504,32.76182,34.21627,,,,,,,,,,71.13299,70.73786,
Philippines,PHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,17.64068985,17.54122925,17.1842804,17.24180031,15.99129963,17.12723923,17.77721024,20.7043705,23.54442024,23.32068062,25.25946045,25.7852993,26.59267998,29.00760078,27.76209068,24.64904976,23.37995911,24.6532402,26.13595963,24.01844025,27.16078949,25.82490921,,,27.31664085,28.81274986,,27.49579048,28.7551899,,30.35053,30.17904,29.07218,28.36049,27.51806,27.84253,,29.15916,28.48962,29.56384,30.79601,31.20648,33.52278,35.62689,,,35.47546,
Palau,PLW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.51902,37.64706,38.53503,,,,,,,,,,,54.68948,,,,,
Papua New Guinea,PNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,1.969030023,1.97863996,,,,,,,1.509029984,,,1.343850017,1.636980057,1.332319975,1.638329983,,,,,,,,,2.811280012,3.114190102,,1.806630015,1.778220057,,,,,,,,,,,,,,,,,,,
Poland,POL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,13.32182026,12.80278969,13.32549,14.51105976,15.36118031,16.61825943,17.45752907,17.5496006,17.69422913,17.51972961,17.43864059,16.93042946,16.34049034,16.62361908,16.7670002,17.35349083,17.66674042,18.26357079,19.75027084,20.16750908,21.46504021,21.19408989,23.5909996,27.33776093,31.17897987,35.34909821,39.8899498,39.20111084,44.9665184,49.67465,54.76167,57.85644,59.4831,61.05694,63.59458,65.36472,67.212,70.22705,72.31267,74.75525,74.65851,73.96146,71.8564,68.44717,66.94615,67.00455,67.82744,
Pre-demographic dividend,PRE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.467030048,1.483800054,1.526790023,1.585870028,1.638110042,1.70449996,1.757099986,1.836140037,1.920160055,2.029730082,2.127019882,2.252470016,2.37364006,2.439100027,2.497950077,2.649620056,2.786190033,2.749119997,2.885770082,3.011790037,3.086110115,3.170840025,3.23642993,3.32694006,3.390110016,3.438040018,3.508189917,3.586359978,3.627350092,3.68204999,4.084839821,4.463799953,4.842790127,5.247069836,5.530950069,5.879829884,6.104300022,6.27339983,6.585390091,6.857269764,7.13249,7.45407,7.8517,8.20431,8.39934,8.49868,8.57392,8.65672,8.73163
Puerto Rico,PRI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.36016,80.7396,84.21786,89.49805,89.70349,91.47123,92.06811,93.27568,96.65043,97.49925,,
"Korea, Dem. People’s Rep.",PRK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.87792,,30.34524,,,,28.2197,,,27.02157
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.224140167,7.588009834,7.727350235,8.256489754,8.793410301,10.67794991,12.67177963,11.10227013,11.75737,11.40756989,11.57723045,11.71455956,12.11851978,12.37471008,13.86693001,12.86810017,16.29124069,,,19.96526909,23.3492794,23.56418991,30.13883018,33.43307877,36.28977966,38.72824097,,43.62881851,44.91659164,47.86975,50.6373,52.91068,54.84885,55.65271,55.43176,55.39792,57.79474,61.6109,62.64161,65.60205,68.42896,68.51029,66.13674,65.50357,61.75633,63.25565,63.93581,
Paraguay,PRY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,3.723010063,4.442609787,4.530099869,4.830120087,5.349559784,6.790090084,,,,,8.851059914,9.191029549,9.0209198,10.27608013,9.692500114,9.10643959,8.766679764,8.253609657,8.133029938,7.999539852,8.347419739,,,10.55875969,,9.354559898,9.360460281,,,13.12516975,15.88857,17.84747,26.17759,24.86856,25.07529,25.65633,,28.71703,34.06596,36.67165,34.63021,,,,,,,,
West Bank and Gaza,PSE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36253929,18.93647957,20.6692009,23.13338089,23.94527,26.27196,28.29327,32.54892,37.08927,40.92437,43.13552,46.90746,48.09934,46.46342,47.8347,49.72162,48.46722,45.85154,44.76012,45.28426,43.92476,43.67197,44.25381
Pacific island small states,PSS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.861240029,2.067889929,2.23958993,2.435889959,2.68772006,3.010400057,3.033970118,3.060950041,3.037859917,3.789350033,3.675110102,4.421909809,4.136710167,4.058780193,4.068799973,4.376920223,4.390100002,4.714970112,5.005440235,5.267560005,6.591279984,7.878819942,7.996620178,8.116740227,8.234510422,8.352620125,8.455200195,8.676190376,8.773489952,9.051659584,8.89700985,8.926289558,9.224559784,9.39083004,9.444580078,9.47412014,9.443949699,,9.375510216,,,,,,,,,,
Post-demographic dividend,PST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,25.3278904,27.04450989,28.21855927,29.20433044,30.00778008,31.3508091,33.19314957,33.30570984,34.16247177,34.06650925,34.68476868,35.49549103,36.14754105,36.72206879,37.38618088,37.7929306,38.38367844,39.45671082,40.6973114,41.98783112,43.75205994,45.18175888,47.23263168,47.31198883,51.74398041,53.26108932,51.69993973,53.03614044,55.74475098,57.63140869,57.52138138,59.03569031,63.42760849,65.62561798,67.51233673,68.68565369,70.8863678,71.95269775,72.98365784,74.41329193,76.59557,78.01349,78.06621,76.62315,77.1125,76.98575,77.60011,77.98526,76.19821
French Polynesia,PYF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0,,,,,4.396409988,4.777910233,,,9.138910294,9.807229996,11.60690022,14.51187038,15.06083965,16.78440094,18.52467918,17.95097923,17.64394951,18.83213997,20.18913078,20.02285004,18.88120079,20.19688988,20.14855957,21.68553925,24.07999992,24.99041939,25.11255074,25.16650009,,20.04621,16.91105,15.46824,17.46136,17.41605,17.33663,11.93332,10.33676,9.31458,9.36097,11.07193,10.92301,11.99355,13.58044,14.70129,15.64276,16.62733,17.86992
Romania,ROU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,9.123419762,8.590299606,8.031330109,7.760799885,8.072299957,8.605290413,9.075149536,9.513810158,10.14638042,10.60085011,11.11655045,11.80933952,12.06486988,12.19513035,11.73575974,10.89379025,9.909509659,9.04006958,8.526900291,8.407910347,9.622079849,10.81906033,12.06941986,13.02357006,13.38848019,17.65962029,18.55711937,18.78961945,21.29227066,23.92626,28.74301,32.82408,38.13055,42.21372,46.38265,52.47506,58.27953,65.79338,68.59246,63.99544,58.18541,49.71394,46.84502,47.1371,46.72669,48.24061,,
Russian Federation,RUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,45.59833145,45.26520157,44.67221832,44.17547989,43.74090958,43.54341888,43.58882904,43.90673065,44.22898865,44.61967087,45.22386932,46.0573082,47.02893066,48.28110886,49.83005905,52.01831055,53.90523911,55.6832695,56.17029953,55.81204987,55.00194168,52.45967865,49.76087189,46.39329147,44.46411133,43.13270187,44.72154999,46.242939,48.39941025,51.88737869,55.79958,61.5668,66.85832,70.67032,70.59244,72.56594,72.79667,74.02127,74.89586,75.32709,,76.18489,75.90709,77.85032,78.4631,79.93813,80.63262,81.90931,
Rwanda,RWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.162650004,,0.196219996,0.186069995,0.247529998,0.257999986,0.25139001,0.246950001,0.257349998,0.269569993,0.266460001,,,0.348549992,0.378939986,0.392989993,0.389239997,0.419039994,0.471740007,0.59078002,,,,,,,,,0.850660026,1.31739,1.70479,1.98687,2.40786,2.85111,3.02376,3.90039,4.06429,4.37542,5.27,5.9299,6.97881,6.78595,7.34873,7.38608,7.61135,7.66732,7.37393,6.72572
South Asia,SAS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.291180134,4.328700066,4.368549824,4.419690132,4.450389862,4.426559925,4.402190208,4.304969788,4.389090061,4.474820137,4.469960213,4.682010174,4.532969952,5.09841013,5.383450031,5.368330002,5.513639927,5.708630085,5.087470055,5.242529869,5.424699783,5.470650196,5.337629795,5.257349968,5.173279762,5.096710205,5.685379982,5.915369987,6.684510231,7.450560093,8.199899673,8.451459885,8.80189991,9.1479702,9.415780067,9.474410057,10.18749046,11.57534981,13.11207962,14.17755032,15.78293,19.62913,20.92058,20.65301,21.84001,22.9204,23.03627,23.53963,24.19059
Saudi Arabia,SAU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.609150052,1.717380047,1.965080023,2.462719917,3.123939991,3.991110086,4.666679859,5.952680111,6.116670132,6.513609886,7.347849846,7.651239872,8.244279861,8.278389931,9.234259605,9.810139656,9.27600956,,8.750060081,9.541239738,10.38492012,11.35072041,13.71638966,14.5134201,16.78046989,17.57781982,17.32279968,17.5053196,20.97184944,22.32137,23.82769,23.47262,26.91347,28.70963,29.54273,30.33104,30.41106,30.80211,31.56049,36.62677,40.41565,46.67548,52.23613,58.29673,61.05635,67.33551,69.69832,68.03989
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.525030136,6.74413,8.39594,9.53551,8.91394,10.84769,12.21997,13.8645,13.67851,15.21509,15.58644,15.91798,15.51455,15.72456,17.67452,16.90434,16.91901,,,
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.386520028,1.496019959,,,,,2.003279924,2.085789919,,2.644730091,2.843230009,2.580490112,2.694770098,2.300489902,2.354439974,2.497279882,,,,,,3.223579884,,,,,3.310960054,,3.437439919,,,,,4.939,5.42219,5.58047,6.22203,7.83201,7.93813,7.59141,9.97259,10.0767,10.35393,10.71126,10.75214,10.9074,11.51301,12.76259
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.480529785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.94098,84.79291,
Solomon Islands,SLB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.49267,0.53707999,0.576830029,0.614539981,0.674570024,0.659439981,0.631330013,0.613870025,,,0.766300023,,,0.648779988,0.654060006,1.733690023,,1.565989971,1.435700059,1.356259942,1.24127996,,,,,,,,,1.58066,2.01639,1.95878,,,,,,,,,,,,,,,,
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.852519989,3.712069988,,5.594500065,7.039090157,7.418449879,,7.771140099,7.96987009,,,,10.91092014,13.12462044,14.2866497,15.7081604,16.19759941,,16.35066032,16.85762978,16.03886986,17.30743027,,18.56748962,20.53786087,21.92304993,21.13323021,,21.91905975,22.06705093,21.40517,20.58089,21.30964,21.96148,22.64765,22.94933,23.19761,24.28711,25.1151,25.60744,26.11398,27.1871,28.02119,28.35208,27.86739,27.97005,27.91809,28.58629,
San Marino,SMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.89163,,,,,,,,59.39898,,57.69704,55.84883,49.94273,,,,,,42.47126
Somalia,SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.303759992,0.299299985,,,0.461849988,0.567669988,,,,,,,,,,,2.460410118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.76188,35.66372,39.61336,40.9338,44.20525,46.81958,47.993,48.66538,49.84967,49.08272,51.59377,53.50003,56.38088,58.05497,58.28769,62.13697,66.48674,67.15866
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.426779985,1.42572999,1.458140016,1.491269946,1.565950036,1.62349999,1.68532002,1.774909973,1.886270046,2.030050039,2.13767004,2.285399914,2.419420004,2.485500097,2.567039967,2.704060078,2.814110041,2.867340088,3.012949944,3.161659956,3.216670036,3.321409941,3.421999931,3.60777998,3.761810064,3.835540056,3.923490047,4.003320217,4.07171011,4.157179832,4.532440186,4.906089783,5.256149769,5.636350155,5.879169941,6.19851017,6.399869919,6.602829933,6.961929798,7.394770145,7.87789,8.23563,8.56377,8.90513,9.04243,9.17556,9.22172,9.35921,9.38901
South Sudan,SSD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.426599979,1.425529957,1.457900047,1.491009951,1.56566,1.623190045,1.684999943,1.774569988,1.885910034,2.02967,2.137269974,2.284960032,2.418950081,2.485019922,2.566529989,2.703540087,2.813600063,2.866849899,3.012459993,3.161159992,3.216180086,3.320909977,3.42147994,3.607239962,3.761260033,3.835000038,3.922950029,4.002779961,4.071179867,4.15666008,4.531879902,4.905479908,5.25549984,5.635670185,5.878479958,6.197810173,6.399179935,6.602149963,6.961249828,7.394070148,7.87716,8.23512,8.56314,8.90464,9.04222,9.17597,9.22241,9.35996,9.38955
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.855169773,4.767169952,4.863550186,4.926400185,4.983729839,5.141640186,5.36383009,5.487110138,5.451839924,5.456610203,5.408889771,5.484129906,5.55783987,5.483290195,5.562240124,5.661610126,5.724070072,5.793049812,5.985610008,6.175670147,6.618569851,6.991159916,7.249820232,7.582560062,7.876259804,8.100910187,8.874380112,9.099049568,9.378379822,9.574580193,10.37481976,11.14527035,11.47877979,12.3034296,12.98159027,13.13403034,13.35758018,14.1241703,15.3215704,16.77816963,17.3993,17.96528,18.7283,19.0014,19.20546,19.52727,19.6066,19.80054,19.83303
Sao Tome and Principe,STP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9604,4.33233,,8.24916,,9.72447,13.38452,,,
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,6.436419964,6.917170048,7.407680035,7.271930218,6.998410225,6.629389763,8.244270325,8.950590134,9.834659576,10.58656025,,,,,,,,,,,,12.56146,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.83339977,16.90000916,18.5509491,20.08966064,21.82171059,24.22184944,25.92357063,28.41184,30.06365,32.08026,33.88854,35.98146,40.35344,44.77801,50.18767,53.75125,56.04681,57.06673,56.24748,56.14001,54.36053,52.68478,50.70005,47.79592,46.63439,
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,19.13505936,18.02333069,17.90526009,18.6313591,18.76770973,20.01028061,20.80899048,20.68364906,20.65940094,22.77251053,22.4340992,26.06233978,27.1160202,29.42218018,30.39880943,33.52624893,36.76768112,45.86930084,52.43986893,55.21221,60.44275,66.28983,68.98807,72.36907,79.24755,82.57848,84.57386,85.51545,86.44243,89.15319,86.01755,87.01796,85.28806,82.23113,80.26099,77.84908,78.589,
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,21.73185921,22.47084045,22.05702972,22.67728996,22.88829994,29.51563072,31.34081078,34.79959869,36.20618057,36.37194061,30.78392982,31.41522026,32.02743912,32.26794815,31.13817978,30.35243988,29.80554008,29.96595955,30.18914032,30.67786026,31.98158073,34.54301834,37.39393997,39.78794861,42.39878082,45.96355057,49.64133072,51.96878815,63.55073929,67.0748,70.26627,75.28257,81.41976,83.76122,81.95384,79.3248,74.83711,70.73696,70.74316,73.67311,72.8254,68.81765,63.21716,62.18059,62.28248,63.54802,66.98824,
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.521070004,0.644879997,0.677039981,0.687579989,1.322100043,2.234339952,2.192640066,2.71352005,,2.786079884,3.625780106,3.177659988,,,5.018589973,4.597310066,4.13022995,3.870759964,4.639019966,,4.244589806,4.071839809,3.667399883,4.907090187,,,6.087140083,,,4.752679825,4.41743,,4.48558,,5.59354,5.02112,4.87918,,,,,7.72675,,6.74796,,,,,
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69216,,5.75121,5.90923,,,
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,1.33529,3.19678,6.50694,14.38099,18.27005,19.72288,17.07985
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.491049767,8.595140457,8.120710373,8.483469963,9.246649742,9.762109756,11.76904964,13.04061031,14.37767029,13.84702015,16.25491905,16.28763962,16.14502907,16.26758003,17.1604805,17.46032906,17.23988914,18.75102043,17.84269905,18.05183029,17.8887291,16.95966911,16.86446953,15.30393028,14.64511967,,,,,,,12.33515,12.93719,14.95783,18.14369,20.84381,22.45814,24.04605,24.13733,25.8534,25.84131,30.90499,32.84584,41.58043,42.67733,40.05115,,
Turks and Caicos Islands,TCA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0,0.01454,0.073169999,0.174349993,0.116609998,0.14813,0.202399999,,,,,,,,0.391169995,,,,0.640739977,,,,,,,0.562520027,0.597739995,0.727630019,,0.82796,0.82294,,0.92203,1.20627,1.4207,,,1.94304,2.00883,2.09606,2.21495,,,3.43384,3.2513,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.17881,1.15316999,1.190289974,1.220430017,1.356850028,1.492720008,1.61879003,1.756189942,2.013030052,2.471369982,2.804199934,3.273829937,3.733119965,3.902529955,4.186270237,4.456029892,4.68625021,4.83728981,4.701620102,4.800710201,4.800010204,4.881390095,4.922009945,5.130449772,5.890120029,6.69645977,7.408180237,8.295909882,9.096199989,10.13809013,11.17134953,12.76918983,14.77503014,16.79431915,18.45495033,19.61545944,20.4652195,21.00198936,21.58400917,23.21268082,24.84674,26.36861,28.96843,31.64541,38.44768,40.93771,42.3797,43.09249,44.0198
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,31.14064026,30.80702972,30.27119064,29.91237068,29.68940926,29.75869942,29.91031075,30.23667908,30.41150093,30.46102905,30.4636898,30.63116074,30.88961029,31.33386993,32.01203918,32.88299942,33.38745117,33.74594116,33.77597046,33.73691177,33.83612061,33.43431091,32.57310867,31.71363068,31.67746925,31.79523087,33.0802002,34.47203827,35.19929886,37.24898148,39.80838013,43.18442917,46.33675003,49.38877869,50.50196838,52.57534027,54.40690994,55.74169159,56.78469849,57.83002853,59.11542,59.8214,60.62157,62.43784,63.75949,64.76299,66.97942,69.34661,69.91067
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.478969991,0.742449999,0.754230022,0.739080012,0.796119988,1.130929947,1.309689999,1.456249952,1.428580046,1.599210024,2.023010015,1.771600008,1.595530033,1.60679996,,,2.098880053,2.306740046,2.341239929,2.371259928,2.62274003,2.910939932,2.473370075,2.50977993,2.913729906,2.926090002,,3.283210039,,,,,,,,5.03267,5.7144,,,9.33594,10.43052,10.63612,11.03366,10.45931,10.96299,12.49276,13.06133,14.52393
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,2.861000061,3.043889999,3.061340094,3.076289892,3.628269911,3.337539911,4.295269966,5.109869957,8.52270031,10.37226009,7.667190075,18.85231018,21.38059998,22.14751053,20.69083023,19.23501015,,15.1333704,,15.85972023,,,19.19836998,,19.83543015,20.49061012,22.84609985,26.70656967,32.5917511,34.87945,39.07111,39.99512,40.94997,42.07362,44.57695,44.85783,49.0348,48.67157,49.4027,50.37474,52.2557,50.67901,49.85337,50.18006,,49.28681,,
